player_id,name,position,current_team,jersey_number
6345,Durrant Miles,DE,,48.0
10976,Kyu Blu Kelly,CB,LV,36.0
4624,P.J. Davis,ILB,,58.0
3891,Kyle Coleman,FB,,96.0
8801,Dennis Houston,WR,TB,89.0
12954,Kye Robichaux,RB,DET,25.0
5472,Tony Adams,C,,68.0
3808,Rolan Milligan,DB,IND,42.0
12629,Emery Jones,OL,BAL,51.0
8571,Ra'Shaun Henry,WR,,18.0
6,Brandon Mebane,NT,,92.0
1101,Ben Jones,C,,60.0
2430,Javorius Allen,RB,,37.0
13131,Isas Waxter,DB,LAC,37.0
1735,Andy Mulumba,LB,,49.0
3800,Frankie Williams,CB,,0.0
11943,Michael Wiley,RB,TB,30.0
12458,Deion Burks,WR,,
6239,Malik Taylor,WR,,86.0
7738,Eli Howard,DE,,0.0
654,LaDainian Tomlinson,RB,,21.0
751,Joshua Mauga,LB,,90.0
3352,Blake Countess,DB,,36.0
7450,Nasir Player,DL,,0.0
11438,Dallas Daniels,WR,,46.0
5483,Tyler Lancaster,DT,,96.0
4451,Isaac Whitney,WR,ARI,84.0
4916,Royce LaFrance,DE,,0.0
11531,Michael Tutsie,DB,,38.0
5528,Montrel Meander,LB,,41.0
1308,Jamize Olawale,FB,,49.0
908,Prince Amukamara,DB,,6.0
5820,BenJarvus Green-Ellis,RB,,42.0
6211,Sione Takitaki,LB,MIN,40.0
11242,Chukwuebuka Godrick,OL,KC,72.0
5286,Austin Allen,QB,,8.0
13146,Jared Bartlett,LB,ARI,48.0
2276,Kevin Norwood,WR,,83.0
7298,Darryl Williams,OL,,60.0
12176,Porter Wilson,P,,
6739,Cameron Nizialek,P,,4.0
705,Sean Lissemore,NT,,98.0
8120,Jerrion Ealy,RB,,39.0
8680,Jack Gibbens,LB,NE,51.0
12248,Darrell Simpson,OL,,
2056,Chris Watt,C,,65.0
5752,Sherman Badie,RB,,0.0
11321,Anthony Cook,DB,,47.0
4404,Aviante Collins,T,,74.0
2778,James Vaughters,LB,,96.0
6998,Gage Cervenka,OL,,0.0
6789,Henry Ruggs,WR,,0.0
3860,Kenton Adeyemi,DE,,97.0
3955,D Colquitt,,,0.0
1539,Paul Worrilow,LB,,40.0
1938,Josh Stewart,WR,,81.0
1471,Brice Butler,WR,,17.0
11851,Carter Bradley,QB,JAX,10.0
8837,Marcel Dabo,DB,,42.0
5393,Niles Scott,DT,,70.0
11896,Millard Bradford,DB,,35.0
13206,Dvon J-Thomas,DT,,
397,Brandon Myers,TE,,82.0
5205,Kingsley Opara,DL,,60.0
4700,Marcus McWilson,FS,,28.0
10877,Mazi Smith,DL,NYJ,58.0
3696,Tracy Howard,FS,,36.0
7290,Steve Nielsen,OL,,73.0
8603,Chauncey Manac,LB,,0.0
8670,Parker Romo,K,,39.0
6528,Joey Slye,K,TEN,6.0
1368,Oday Aboushi,G,,63.0
4959,Scott Daly,LS,CHI,46.0
5367,Shaun Dion Hamilton,LB,,50.0
785,Lemuel Jeanpierre,C,,73.0
8235,Samori Toure,WR,NO,89.0
13122,Carter Runyon,TE,LV,46.0
8512,Andre Anthony,DE,,46.0
8168,Skyy Moore,WR,SF,9.0
1285,Josh Kaddu,OLB,,51.0
2793,Donnie Baggs,OLB,,46.0
4801,Barrett Gouger,C,,61.0
2446,MyCole Pruitt,TE,,81.0
2567,Bryan Bennett,QB,,0.0
501,Cary Williams,CB,,40.0
11389,TyKeem Doss,OG,,72.0
3193,Germain Ifedi,OL,MIA,62.0
11528,Garett Maag,WR,,82.0
8767,Nolan Cockrill,DT,,0.0
1268,Bryce Harris,T,,79.0
11083,C.J. Coldon,CB,,35.0
6230,Javier Edwards,NT,,78.0
12686,Chase Lundt,OL,BUF,77.0
11928,Spencer Rolland,OL,,
11470,Drake Thomas,LB,SEA,42.0
7678,Joseph Ossai,DE,CIN,58.0
11946,Marcus Rosemy-Jacksaint,WR,,
4823,Keevan Lucas,WR,,81.0
5045,Courtland Sutton,WR,DEN,14.0
1893,Trey Hopkins,C,,66.0
8586,Ferrod Gardner,DB,,50.0
3724,Randall Jette,CB,,0.0
5598,Daronte Bouldin,OL,,0.0
12232,Omar Brown,CB,,40.0
11388,Nolan Henderson,QB,,5.0
4921,Joe Fortunato,LS,,48.0
8034,Alfredo Gutierrez,OL,,77.0
12833,Savion Washington,OL,LAC,67.0
9497,Jalin Hyatt,WR,NYG,13.0
11317,Montrae Braswell,CB,,37.0
6509,Marcus Applefield,OT,,62.0
1977,Josh Walker,G,,73.0
3480,V'Angelo Bentley,CB,,9.0
869,Chris Harris,CB,,19.0
3966,Nathaniel Hackett,,,0.0
413,Dallas Reynolds,C,,61.0
12049,Aaron Beasley,LB,,
1379,Kyle Juszczyk,FB,SF,44.0
44,Ahmad Brooks,LB,,55.0
CHI,,DEF,CHI,
6591,Charles Jones,TE,,85.0
4760,Kareem Are,G,,68.0
4674,Jeremy Liggins,DT,,93.0
3912,Darnell Sankey,ILB,,44.0
7175,Chris Rowland,WR,,0.0
1229,Jaye Howard,DE,,95.0
1501,Phillip Thomas,SS,,43.0
769,Jordan Norwood,WR,,11.0
5684,JoJo Wicker,DE,,64.0
9492,Trey Palmer,WR,NO,17.0
4774,De'Mard Llorens,RB,,37.0
3934,Troymaine Pope,RB,,0.0
2978,Mike Thornton,DT,,0.0
4021,Steve Sarkisian,,,0.0
3653,Brandon Williams,TE,,85.0
8482,Vederian Lowe,OT,NE,59.0
1715,Cooper Helfet,TE,,83.0
3124,Ray Horton,,,0.0
6665,Jody Fortson,TE,,89.0
12772,Courtney Jackson,WR,SEA,84.0
2071,Jarrod Pughsley,G,,63.0
12927,Nazir Stackhouse,DL,GB,93.0
3552,Wendall Williams,WR,,82.0
4968,Tremaine Edmunds,LB,CHI,49.0
8909,Josh Black,DT,,0.0
3682,Dan Buchholz,OT,,0.0
8570,Derek Wright,WR,,83.0
12099,William Barnes,T,,
8715,Noah Elliss,DT,,61.0
8306,John Ridgeway,DL,NO,95.0
11727,Payton Wilson,LB,PIT,41.0
3399,Jayron Kearse,DB,,1.0
3144,Erik Harris,DB,,35.0
63,Vonta Leach,RB,,44.0
2426,Doran Grant,CB,,35.0
897,Shareece Wright,CB,,43.0
7645,Josh Myers,OL,NYJ,71.0
11549,Caleb Sanders,DT,,67.0
8122,Zonovan Knight,RB,ARI,20.0
11953,Tramel Walthour,DL,,
2826,Troy Hill,CB,,25.0
7594,Chuba Hubbard,RB,CAR,30.0
1086,Billy Winn,DT,,93.0
5190,Cory Helms,G,,69.0
933,DJ Smith,K,,52.0
5120,Danny Etling,QB,,19.0
3963,Shahid Khan,,,0.0
1478,Menelik Watson,G,,75.0
1003,Trindon Holliday,WR,,15.0
1201,Chris Givens,WR,,19.0
7947,Kayode Awosika,OL,DET,74.0
5479,Tre Herndon,CB,,38.0
4853,Jerod Evans,QB,,0.0
11954,Corey Bullock,OL,BAL,67.0
3129,Pat Shurmur,,,0.0
107,Calvin Pace,LB,,97.0
7692,Kendrick Green,C,CLE,52.0
4536,Jason Croom,TE,,81.0
1011,A.Q. Shipley,C,,62.0
4940,DeSean Smith,TE,,0.0
6879,Quartney Davis,WR,,5.0
6189,Zedrick Woods,FS,,0.0
8554,Aron Johnson,OL,,0.0
3752,Ian Seau,DE,,91.0
11944,Trey Vaval,CB,,
1347,Chris Gragg,TE,,87.0
11508,Princeton Fant,TE,DAL,85.0
1686,Tony Jefferson,DB,LAC,23.0
4028,Winston Chapman,LS,,43.0
5427,LaQuvionte Gonzalez,WR,,0.0
7917,Turner Bernard,LS,,60.0
6675,Abraham Wallace,FS,,35.0
2070,Dashaun Phillips,CB,,35.0
11066,Austin Ajiake,LB,IND,58.0
3852,Jaydon Mickens,WR,,17.0
5887,Dru Samia,OL,,67.0
11834,Devaughn Vele,WR,NO,14.0
2072,Jocquel Skinner,S,,47.0
11228,Jordan Ferguson,DE,,42.0
713,Kendrick Lewis,FS,,28.0
8810,Amon Simon,T,,0.0
2332,Byron Jones,CB,,24.0
730,LeGarrette Blount,RB,,0.0
1635,Timothy Wright,TE,,81.0
6567,Keaton Sutherland,G,,79.0
3858,Miles Shuler,WR,,12.0
12037,Reddy Steward,CB,DAL,27.0
11333,Mark Milton,CB,,37.0
5240,Daniel Marx,FB,,0.0
7099,Tom Flacco,QB,,
4734,Ezekiel Bigger,OLB,,56.0
2981,Ross Scheuerman,RB,,0.0
8578,Raheem Layne,DB,NYG,43.0
11789,Joshua Karty,K,ARI,98.0
13208,Kyrese Rowan,WR,DEN,80.0
4342,Quincy Adeboyejo,WR,,19.0
1801,Quron Pratt,WR,,10.0
4811,Austin Calitro,LB,,53.0
7452,Josh Pearson,WR,,89.0
5252,Ray Lawry,RB,,38.0
11493,Jordan Murray,TE,,48.0
502,Bear Pascoe,TE,,83.0
6827,Bradlee Anae,DE,,69.0
4346,Omarius Bryant,NT,,94.0
7194,Aaron Crawford,DT,,99.0
4513,Keith Kelsey,ILB,,55.0
8548,Chris Moore,DB,,0.0
12341,Markese Stepp,RB,,
3394,Trevor Bates,ILB,,53.0
11845,LaDarius Henderson,OL,IND,69.0
5246,Jake Roh,TE,,0.0
3112,Bob Quinn,,,0.0
7472,Sam Tecklenburg,C,,68.0
2640,Isaiah Johnson,FS,,0.0
293,Maurice Jones-Drew,RB,,21.0
122,Miles Austin,WR,,19.0
12196,Jayden Price,CB,NO,38.0
334,Andy Levitre,G,,0.0
7408,Prince Smith,DB,,0.0
3879,Jimmy Pruitt,CB,,0.0
2844,Brandon Person,SS,,45.0
5036,Justin Reid,DB,NO,21.0
12709,Myles Hinton,OT,PHI,78.0
3483,Mike Rose,DE,,0.0
5254,Jimmy Williams,WR,,0.0
11967,Don Chapman,DB,,
245,Thomas Howard,K,,51.0
3999,George Godsey,,,0.0
3348,Kolby Listenbee,WR,,18.0
3701,Ed Eagan,WR,,84.0
6272,Gerri Green,DE,,98.0
5624,Keith Ford,RB,,27.0
6850,Harrison Bryant,TE,HOU,88.0
6483,Markus Jones,OLB,,59.0
3069,J.R. Tavai,LB,,41.0
1074,Kevin Zeitler,OG,TEN,70.0
7892,AJ Parker,CB,,37.0
3591,Darius White,CB,,0.0
11108,Anfernee Orji,LB,TEN,59.0
3166,Myles Jack,LB,,16.0
5096,Ray-Ray McCloud,WR,,88.0
12582,Marcus Mbow,OL,NYG,71.0
5823,Tristan Vizcaino,K,,16.0
3811,Alstevis Squirewell,RB,,40.0
7100,Derrick Dillon,WR,,80.0
4098,Kareem Hunt,RB,KC,29.0
4802,Derrick Nelson,C,,62.0
4989,Austin Corbett,OL,CAR,63.0
4880,Mike Sullivan,,,0.0
11440,Art Green,CB,NYG,23.0
4329,Chris Muller,G,,0.0
11813,Michael Jerrell,OT,ATL,72.0
835,Greg Little,WR,,18.0
11920,Joe Shimko,LS,,
6644,Curtis Akins,OLB,,50.0
5507,Secdrick Cooper,S,,35.0
8127,Charlie Kolar,TE,BAL,88.0
5969,Chuma Edoga,OT,JAX,55.0
3983,Dave Toub,,,0.0
2094,Zach Hocker,K,,1.0
3509,Glenn Gronkowski,FB,,47.0
2190,Adarius Taylor,LB,,0.0
2005,Corey Nelson,LB,,56.0
12001,Lawrence Keys,WR,,
12883,Joshua Simon,TE,ATL,47.0
7965,Cameron Kinley,CB,,26.0
4291,Travis Averill,G,,61.0
12156,James Turner,K,,
5883,Lonnie Johnson,DB,LV,32.0
1661,T.J. Barnes,DT,,77.0
7115,Charlie Heck,T,TB,77.0
2244,Kareem Martin,LB,,69.0
3574,John Lunsford,K,,0.0
5103,Dylan Cantrell,TE,,45.0
3200,Sterling Shepard,WR,TB,17.0
4089,Gerald Everett,TE,,14.0
8760,Dre Miller,TE,,16.0
2671,Josh Lambo,K,,6.0
11407,Malik Hamm,LB,BAL,59.0
8418,Jared Smart,WR,,0.0
6175,Kerrith Whyte,RB,GB,34.0
5306,Travin Howard,LB,,45.0
3878,Austin Traylor,TE,,87.0
12122,John Morgan,DE,,
2390,Tyler Kroft,TE,,82.0
6273,P.J. Johnson,DT,LV,54.0
7072,Michael Turk,P,,
2341,T.J. Yeldon,RB,,22.0
11358,Jamal Woods,DL,,69.0
3393,Devin Fuller,WR,,0.0
8047,Shaun Crawford,CB,,0.0
11765,Kris Abrams-Draine,DB,DEN,31.0
2424,Andrew Donnal,T,,76.0
8888,Kameron Brown,WR,,0.0
7348,Dayan Lake,DB,LAR,49.0
3750,Brian Randolph,FS,,43.0
4718,Dare Ogunbowale,RB,HOU,33.0
13182,Tre'vonn Rybka,DL,,
271,Greg Warren,LS,,60.0
7375,Keith Washington,DB,,38.0
6251,Reggie Howard,DT,,72.0
6991,Erroll Thompson,LB,,0.0
442,Geoff Schwartz,G,,74.0
7855,Blake Haubeil,K,,0.0
8431,Chase Garbers,QB,,14.0
2798,Marcus Rush,OLB,,49.0
5114,Duplicate Player,,,0.0
5444,William Ossai,LB,,47.0
7559,Ihmir Smith-Marsette,WR,NYG,87.0
11536,Milton Wright,WR,,38.0
1552,Terron Armstead,T,,72.0
6027,Nate Hall,LB,,0.0
12704,Warren Brinson,DL,GB,91.0
994,Michael Morgan,LB,,51.0
5779,Blake Jackson,WR,,0.0
2172,Jake Matthews,T,ATL,70.0
3520,Jay Lee,WR,,0.0
8273,Phidarian Mathis,DL,BUF,72.0
5816,Nick Bosa,DE,SF,97.0
2588,Malcolm Brown,RB,,41.0
2649,Kyle Brindza,K,,2.0
13159,O'Donnell Fortune,CB,,
5712,Tyrice Beverette,FS,,37.0
4763,Jerry Richardson,,,0.0
4166,Carlos Watkins,DE,TEN,96.0
6435,George Aston,FB,,45.0
1108,Jerrell Freeman,LB,,50.0
11748,Bub Means,WR,NO,16.0
5744,Eldridge Massington,WR,NO,86.0
12412,Terrell Jennings,RB,NE,26.0
10948,Carter Warren,OL,MIA,66.0
5847,Dexter Lawrence,DT,NYG,97.0
8200,Kevin Austin,WR,NO,81.0
886,Taiwan Jones,RB,,36.0
5512,Brendan Mahon,G,,63.0
7486,Frankie Griffin,LB,,35.0
380,Rashad Jennings,RB,,23.0
6731,Jason Davis,OLB,,0.0
3764,Andrew Adams,DB,,37.0
7528,Najee Harris,RB,LAC,22.0
12380,Te'Cory Couch,CB,BUF,33.0
13071,Marques Cox,OT,ARI,61.0
8866,JoJo Ozougwu,DE,,0.0
5925,Terry Beckner,DT,,0.0
4562,Jamal Marcus,LB,,68.0
13107,Johnathan Edwards,DB,IND,35.0
1083,Mitchell Schwartz,T,,71.0
5764,Juante Baldwin,CB,,39.0
CIN,,DEF,CIN,
4246,Jalen Myrick,CB,,30.0
7219,Branden Bowen,OL,,75.0
896,Scott Tolzien,QB,,16.0
5453,Colton Jumper,OLB,,51.0
8745,Lance McCutcheon,WR,TEN,10.0
12711,Tyler Loop,K,BAL,33.0
5898,Michael Deiter,OL,DEN,60.0
12920,Dean Clark,DB,NYJ,35.0
3184,William Jackson,CB,,17.0
12806,Jacobe Covington,CB,,
7319,Jeff Cotton,WR,,0.0
3840,Max McCaffrey,WR,,0.0
2686,Khari Lee,TE,,0.0
12782,Brandon Crenshaw-Dickson,OT,TEN,78.0
4121,Eddie Vanderdoes,DT,SF,63.0
11442,Darrious Gaines,CB,,39.0
13169,Philip Blidi,DL,,
1861,Trevor Reilly,LB,,51.0
938,Larry Dean,OLB,,54.0
4849,Armagedon Draughn,FS,,36.0
8255,Raheem Blackshear,RB,NYJ,10.0
8293,Coby Bryant,DB,SEA,8.0
444,Malcolm Jenkins,SS,NO,27.0
8915,Drew Plitt,QB,,7.0
5058,Kemoko Turay,DE,,37.0
9482,Michael Mayer,TE,LV,87.0
264,Greg Jennings,WR,,85.0
3126,Terry Robiskie,,,0.0
6307,Jordan Kunaszyk,LB,,45.0
6787,Jedrick Wills,OT,,71.0
6579,Shakial Taylor,CB,,0.0
799,Kelvin Sheppard,LB,,51.0
2639,Tony Jones,WR,,0.0
8191,Slade Bolden,WR,,89.0
8925,Tre Avery,CB,CLE,28.0
2524,Jake Rodgers,T,,0.0
2215,Kadeem Edwards,G,,78.0
1256,Michael Egnew,TE,,84.0
2013,Lou Young,CB,,32.0
138,Ben Roethlisberger,QB,PIT,7.0
3592,Isaiah Johnson,FS,,0.0
8830,Wesley French,OL,CLE,62.0
4526,Krishawn Hogan,WR,,0.0
12390,Darius Hodges,DE,,
2766,Alonzo Harris,RB,,46.0
2112,Charles Leno,T,,72.0
1912,Terrance West,RB,,38.0
2589,Ryan Delaire,DE,,92.0
7016,Jeremy Chinn,DB,LV,11.0
11924,Tanner Mordecai,QB,,14.0
2020,Cairo Santos,K,CHI,8.0
1879,Sammy Seamster,CB,,29.0
2695,Lynden Trail,OLB,,48.0
8669,Sage Doxtater,OL,,0.0
712,Javier Arenas,CB,,21.0
3412,Devon Johnson,RB,,0.0
8515,Christian Matthew,DB,,37.0
6110,Lester Cotton,G,,61.0
11862,Luke Benson,TE,,
6617,Andre Lindsey,WR,,0.0
169,Steve Smith,WR,,89.0
12119,Charles Turner,OL,,
10968,Asim Richards,OL,NO,72.0
1051,Quinton Coples,DE,,98.0
6727,Joe Walker,WR,,0.0
7042,Tyler Bass,K,BUF,2.0
1842,Derrick Johnson,WR,,0.0
3204,C.J. Prosise,RB,,0.0
8456,Logan Bruss,OL,,66.0
4310,Terrish Webb,FS,,0.0
6871,Cameron Dantzler,CB,,47.0
2138,Demetri Goodson,CB,,0.0
1292,Robert Hughes,FB,,48.0
8800,Malik Davis,RB,DAL,43.0
3110,John Harbaugh,,,0.0
815,Nick Bellore,LB,WAS,57.0
393,Bruce Gradkowski,QB,,5.0
4539,Greg Pyke,G,,68.0
1860,Brent Qvale,OT,,0.0
7941,Nick Ralston,RB,,46.0
7337,Easop Winston,WR,,85.0
4203,Anthony Walker,LB,TB,3.0
11241,Junior Aho,DL,,79.0
431,Jamarca Sanford,SS,,33.0
12665,Yahya Black,DT,PIT,94.0
12377,Anthony Averett,DB,,
10918,Mekhi Blackmon,CB,IND,29.0
1342,Bennie Logan,NT,,96.0
4435,Anthony Firkser,TE,DET,86.0
2062,Anthony Hitchens,LB,KC,53.0
8345,Bubba Bolden,DB,,39.0
434,Garrett Reynolds,G,,73.0
854,Derek Newton,T,,77.0
5174,Tegray Scales,LB,,45.0
1638,Darryl Morris,CB,,23.0
892,Andrew Gachkar,LB,,57.0
6360,Chandler Miller,C,,61.0
8341,Cam Taylor-Britt,DB,CIN,29.0
1988,Brandon Linder,OL,JAX,65.0
779,George Johnson,DE,,90.0
3498,Greg Milhouse,DT,,60.0
5,Dallas Clark,TE,,87.0
6106,Taiwan Deal,RB,,0.0
3332,Andy Janovich,FB,,41.0
6867,Malik Harrison,LB,PIT,50.0
7355,Nick Kaltmayer,OT,,79.0
631,Alex Boone,OG,,78.0
4654,Cameron Johnston,P,,15.0
2540,Ifo Ekpre-Olomu,CB,,33.0
3833,Matt Smalley,CB,,35.0
4308,Deron Washington,FS,,49.0
4717,Bryce Jones,CB,,44.0
1904,Justin Gilbert,CB,,24.0
12576,Benjamin Morrison,DB,TB,21.0
12803,Luke Grimm,WR,LAC,
11872,Thomas Harper,DB,DET,12.0
7532,Rakeem Boyd,RB,,35.0
4740,William Likely,CB,,33.0
11558,Sam Hartman,QB,WAS,15.0
4889,Randy Fichtner,,,0.0
8352,Chris Steele,DB,,29.0
12087,Emany Johnson,DB,LAC,50.0
6833,Bryce Hall,CB,TB,34.0
10973,Nick Hampton,LB,LAR,6.0
5200,Dee Liner,DE,,70.0
130,Eric Weems,WR,,14.0
3958,Jimmy Bean,DE,,63.0
8843,Bamidele Olaseni,OT,,0.0
2060,JC Copeland,FB,,48.0
8573,Talolo Limi-Jones,WR,,0.0
5685,Chad Meredith,OLB,,59.0
11996,Xavier Delgado,G,,
4472,Cole Gardner,OT,,0.0
731,Ted Larsen,OG,,0.0
3666,David Mims,CB,,38.0
1065,Orson Charles,TE,,83.0
5939,Terrill Hanks,OLB,,57.0
1625,Josh Johnson,CB,,0.0
1477,Mychal Rivera,TE,,81.0
6576,Toa Lobendahn,C,,60.0
1896,Lavelle Westbrooks,CB,,22.0
8239,Ricky Person,RB,,31.0
10863,A.T. Perry,WR,DEN,87.0
8677,Isaiah Pryor,LB,,0.0
4236,Joey Ivie,DT,,0.0
11969,Xavier Johnson,WR,CIN,18.0
1290,Jermaine Kearse,WR,,0.0
2831,Jude Adjei-Barimah,CB,,38.0
10235,Roschon Johnson,RB,CHI,23.0
4337,Ethan Cooper,C,,62.0
12726,Kobee Minor,DB,NE,19.0
12183,Chris Roland-Wallace,CB,KC,30.0
752,O'Brien Schofield,LB,,54.0
1806,Jaylen Watkins,SS,,20.0
6947,K'Von Wallace,DB,HOU,38.0
13235,Tyson Russell,CB,,
12590,Alfred Collins,DL,SF,95.0
248,Luke McCown,QB,,0.0
4398,De'Veon Smith,RB,,22.0
12671,Elijah Roberts,DT,TB,95.0
12743,Junior Bergen,WR,SF,86.0
1467,Eric Kush,OL,,62.0
7278,Jan Johnson,LB,,0.0
4534,Pasoni Tasini,DE,,96.0
12347,Mayan Ahanotu,DL,,
11769,Caelen Carson,DB,DAL,21.0
3451,Ka'imi Fairbairn,K,HOU,15.0
4852,Bill Lazor,,,0.0
2074,Devin Street,WR,,18.0
3510,Ron Thompson,DE,,56.0
12977,Brandon Crossley,CB,,46.0
3155,Laquon Treadwell,WR,IND,13.0
13135,Garnett Hollis,CB,,
1620,Jahleel Addae,DB,,41.0
12278,Jacob Sirmon,QB,,
4292,Marcelis Branch,SS,,39.0
8162,Sam Howell,QB,PHI,14.0
11934,Tyler Owens,DB,WAS,18.0
6674,Garrett McGhin,OT,,68.0
6706,Sione Teuhema,OLB,,46.0
11560,Caleb Williams,QB,CHI,18.0
8009,Dylan Moses,LB,JAX,57.0
7003,Damien Lewis,G,CAR,68.0
11891,Kyle Hergel,OL,CHI,60.0
7478,Luther Kirk,DB,,35.0
2247,Walter Powell,WR,,19.0
8196,Ty Fryfogle,WR,,13.0
8920,Devin Jones,CB,,0.0
2927,Keshawn Hill,RB,,0.0
1281,DeAndre Presley,CB,,10.0
31,Elvis Dumervil,DE,,58.0
5936,Nate Davis,G,,64.0
1247,Griff Whalen,WR,,13.0
6635,Derrick Kelly,OL,,60.0
12397,Joe Andreessen,LB,BUF,44.0
4390,Matt Haack,P,ARI,39.0
2194,Trai Turner,G,,59.0
12856,Zion Childress,DB,DAL,48.0
7962,Sadarius Hutcherson,OG,,61.0
3677,Cavellis Luckett,ILB,,0.0
1554,Rufus Johnson,LB,,62.0
2117,Jerome Couplin,SS,,21.0
8880,Nick Grant,CB,,0.0
2148,Khyri Thornton,DT,,95.0
6012,Travis Homer,RB,CHI,21.0
7689,Robert Hainsey,OL,JAX,73.0
5867,Dalton Risner,G,CIN,66.0
5803,Jacob Judd,C,,61.0
9490,Tyler Scott,WR,LAR,86.0
7033,Debione Renfro,CB,,38.0
560,Demaryius Thomas,WR,,18.0
7671,Benjamin St-Juste,DB,LAC,24.0
8149,Master Teague,RB,,33.0
336,Joe Berger,G,,61.0
855,Brooks Reed,LB,,42.0
1224,Darius Fleming,LB,,53.0
12719,Mason Richman,OL,SEA,78.0
2476,James O'Shaughnessy,TE,,89.0
5130,Auden Tate,WR,,89.0
7398,Reggie Walker,LB,,0.0
2104,Ka'Deem Carey,RB,,25.0
1154,Ryan Broyles,WR,,84.0
4011,Terry McDonough,,,0.0
181,Drew Stanton,QB,,0.0
4349,Taquan Mizzell,RB,NYG,25.0
913,Shaun Draughn,RB,,25.0
1740,Ben Jacobs,LB,,53.0
4457,J.P. Flynn,G,,60.0
8000,Zayne Anderson,DB,GB,39.0
11061,Emil Ekiyor,OG,,
3353,Dan Vitale,FB,,0.0
8356,Yusuf Corker,DB,,37.0
2821,Jake Kumerow,WR,,15.0
3539,Carlos Wray,DE,,0.0
13040,Marquise Robinson,DB,BAL,28.0
8063,George Silvanic,DT,,0.0
6681,Riley Mayfield,OT,,74.0
971,Rob Housler,TE,,88.0
6798,Jalen Reagor,WR,,88.0
4861,Kent Taylor,TE,,0.0
8441,Justin Hall,WR,,49.0
10910,Matthew Bergeron,OL,ATL,65.0
6593,Spencer Schnell,WR,,83.0
2816,Toby Johnson,DT,,0.0
6359,C.J. Worton,WR,,7.0
12616,Shemar Turner,DE,CHI,95.0
7351,Kirk Merritt,WR,,33.0
7813,Shemar Jean-Charles,CB,SEA,34.0
12379,David Ugwoegbu,DE,,
1106,Vick Ballard,RB,,26.0
12346,Keonte Lusk,CB,,
4982,Mike Hughes,CB,ATL,21.0
2797,Shawn Lemon,OLB,,46.0
1157,Travis Lewis,LB,,50.0
7238,Josh Knipfel,T,,75.0
7459,Rashod Berry,LB,,74.0
5588,Paul Butler,TE,,81.0
7322,Josh Dunlop,OL,,62.0
1400,Justin Staples,LB,,57.0
2905,Josh Reese,WR,,0.0
7224,Sam Franklin,DB,BUF,28.0
8850,Ben Stille,DT,ATL,95.0
5526,Darious Williams,CB,LAR,31.0
2077,Justin Anderson,OLB,,47.0
12402,Ramon Jefferson,RB,,
1867,Jace Davis,WR,,16.0
2321,Kevin Johnson,CB,,0.0
12426,Liam Fornadel,OL,NYJ,50.0
216,Tony Hills,T,,76.0
7455,John Hurst,WR,,9.0
8752,Ja'Quan McMillian,CB,DEN,29.0
5054,Carlton Davis,CB,NE,7.0
8041,Shane Zylstra,TE,DET,84.0
8793,Glen Logan,DT,,0.0
5979,Ryan Connelly,LB,,43.0
1765,Myles White,WR,,16.0
11238,Jaxson Kirkland,G,CIN,60.0
4035,Alvin Kamara,RB,NO,41.0
4006,John Pagano,,,0.0
5701,Connor Flagel,DE,,93.0
7318,Gabe Nabers,FB,,40.0
11989,D.J. Williams,RB,,30.0
1441,Kerwynn Williams,RB,,30.0
7281,Kameron Cline,DE,,51.0
2557,Jerry Lovelocke,QB,,0.0
1540,Robert Alford,CB,,23.0
8756,Brandon Johnson,WR,PIT,89.0
8415,Haggai Ndubuisi,T,HOU,64.0
6036,Ryan Davis,WR,,19.0
5341,Taron Johnson,CB,BUF,7.0
8711,Gene Pryor,T,,0.0
6596,Jalan McClendon,QB,,2.0
3464,Marquez North,WR,,3.0
10874,Bryan Bresee,DT,NO,90.0
1291,Emmanuel Lamur,LB,,57.0
12594,JT Tuimoloau,DL,IND,91.0
5499,Salesi Uhatafe,G,,67.0
7546,Tre Nixon,WR,,82.0
13144,Laki Tasi,DL,LV,79.0
2836,Kenny Cook,WR,,0.0
2432,Damien Wilson,LB,,45.0
2186,Carrington Byndom,CB,,33.0
11569,Jarquez Hunter,RB,LAR,27.0
12005,Jack Browning,K/P,,5.0
1040,Nigel Bradham,LB,,51.0
8734,Brayden Thomas,DE,,40.0
1544,Sean Renfree,QB,,13.0
5401,Armanti Foreman,WR,,0.0
998,K.J. Wright,LB,,34.0
1541,Malliciah Goodman,DE,,99.0
101,Jameel McClain,ILB,,53.0
12114,Joshua Cephus,WR,JAX,18.0
4014,Mike Nolan,,,0.0
1197,Michael Brockers,DE,,90.0
5537,Michael Carrizosa,P,,0.0
5586,Henry Poggi,FB,,48.0
4805,Pig Howard,WR,,17.0
4048,Jordan Mudge,C,,61.0
6652,Micah St. Andrew,G,,73.0
11538,Toriano Clinton,RB,,34.0
12692,Hayden Conner,OL,ARI,58.0
4159,Ryan Glasgow,DT,,0.0
3803,Elijhaa Penny,RB,,39.0
3947,Bruce Arians,,,0.0
4780,Folarin Orimolade,OLB,,56.0
13188,Gareth Warren,OT,,
7079,Pete Guerriero,RB,,30.0
5709,Luis Perez,QB,,11.0
3913,Joel Hale,G,,60.0
1438,Montori Hughes,DT,,74.0
5922,Mike Bell,LB,,43.0
8935,Julian Diaz,P,,0.0
11696,Roger Rosengarten,OL,BAL,70.0
12698,Ajani Cornelius,OL,DAL,69.0
